StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.2,Q4.1,Q4.1_4_TEXT,Q4.2,Q4.3,Q4.4,Q4.5,Q4.5_6_TEXT,Q4.6,Q4.7,Q4.8,Q4.8_6_TEXT,Q4.8_16_TEXT,Q4.9,opp,rid,RISN,V,PID,psid,K2,med,pid,Q_TotalDuration,MTurkCode,source,gc,term,Location,Q4.5_6_TEXT - Topics,Validation #1,Validation distance #1,Validation #2,Validation distance #2,Validation #3,Validation distance #3,Validation #4,Validation distance #4,Validation #5,Positive validation distance #5-0,Positive validation distance #5-1,Positive validation distance #5-2,Validation #6,Positive validation distance #6,Failed_Validation_Count
2018-01-10 00:08:38,2018-01-10 00:39:10,IP Address,216.163.12.43,100,1831,True,2018-01-10 00:39:12,R_333lTHwXPEO1Jg5,35.914993286133,-90.545097351074,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,Master's degree,No,White,,"$35,000 to $49,999","Married, or in a domestic partnership",Prefer not to answer,,,72472,Qual2598-1018Diagnostic,,,F,1391295155.0,hqTJYTQVT8p4yLKn83cqWw**,66337.0,20911166113313,1391295155.0,1831,80281929,,1.0,,,,True,0.0,True,1.0,True,1.0,True,0.0,True,0.0,1.0,1.0,True,0.0,0
2018-01-10 00:28:55,2018-01-10 01:10:52,IP Address,108.248.59.109,100,2516,True,2018-01-10 01:10:54,R_21HfAsd021SC76z,37.718704223633,-121.08990478516,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,High school graduate (high school diploma or equivalent including GED),No,White,,"$75,000 to $100,000",Single (never married),Christian (Catholic),,,95368,Qual2598-1018Diagnostic,,,F,1407589089.0,hqTJYTQVT8qCDLOT_L1vJA**,66337.0,21156063941333,1407589089.0,2516,96735589,,1.0,,,,True,0.0,True,1.0,True,1.0,True,1.0,False,5.0,1.0,4.0,True,0.0,1
2018-01-10 00:36:00,2018-01-10 01:14:41,IP Address,72.161.249.209,100,2320,True,2018-01-10 01:14:43,R_e57qlEnpaomOS77,36.978393554688,-93.233200073242,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,Bachelor's degree in college (4-year),No,White,,"$50,000 to $74,999","Married, or in a domestic partnership",Christian (Protestant),,,65483,Qual2598-1018Diagnostic,,,F,1435644622.0,hqTJYTQVT8ppI5thiSWuPQ**,66337.0,21577738602323,1435644622.0,2320,92784006,,1.0,,,,False,2.0,True,1.0,False,2.0,True,0.0,True,0.0,0.0,0.0,True,0.0,2
2018-01-10 01:06:52,2018-01-10 01:16:23,IP Address,96.248.214.92,100,570,True,2018-01-10 01:16:25,R_1n7nmYB6pcBuKNh,36.826705932617,-76.01789855957,anonymous,EN,"Yes, I consent to this survey.",Male,,35 - 49,Bachelor's degree in college (4-year),No,White,,"$20,000 to $34,999",Single (never married),Atheist,,,23454,Qual2598-1018Diagnostic,,,F,1347832031.0,hqTJYTQVT8rnpeFGLwOItg**,66337.0,20257915359593,1347832031.0,570,48928160,,1.0,,,,False,2.0,True,1.0,True,1.0,True,1.0,True,1.0,1.0,0.0,True,1.0,1
2018-01-10 01:12:52,2018-01-10 01:44:02,IP Address,73.60.79.158,100,1870,True,2018-01-10 01:44:04,R_diP0CCTr6HemQfv,42.0166015625,-71.223098754883,anonymous,EN,"Yes, I consent to this survey.",Female,,25 - 34,High school graduate (high school diploma or equivalent including GED),No,White,,"$20,000 to $34,999","Married, or in a domestic partnership",Christian (Catholic),,,02048,Qual2598-1018Diagnostic,,,F,1381337081.0,hqTJYTQVT8qcSqfYCDLPsA**,66337.0,20761496261093,1381337081.0,1870,45157393,,1.0,,,,True,1.0,True,1.0,True,0.0,True,1.0,True,0.0,0.0,0.0,False,3.0,1
2018-01-10 01:29:53,2018-01-10 01:53:13,IP Address,107.77.211.81,100,1400,True,2018-01-10 01:53:15,R_2QhO6WuHoh4cDZB,37.507904052734,-121.95989990234,anonymous,EN,"Yes, I consent to this survey.",Female,,18 - 24,Some college but no degree,No,Asian,,"$50,000 to $74,999",Single (never married),Atheist,,,94109,Qual2598-1018Diagnostic,,,F,1436849266.0,hqTJYTQVT8ryD37sS5X4qw**,66337.0,21595844401643,1436849266.0,1400,16314500,,1.0,,,,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,0.0,0.0,True,0.0,0
2018-01-10 01:34:11,2018-01-10 01:56:09,IP Address,172.58.145.241,100,1318,True,2018-01-10 01:56:12,R_3szvXg9yTpfJN4K,36.165893554688,-86.78440093994102,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,Bachelor's degree in college (4-year),No,White,,"$50,000 to $74,999",Divorced,Spiritual but not religious,,,49120,Qual2598-1018Diagnostic,,,F,1435136765.0,hqTJYTQVT8rlzgcE_V2huw**,66337.0,21570105511613,1435136765.0,1318,21266902,,1.0,,,,False,3.0,True,0.0,True,0.0,True,0.0,False,2.0,2.0,0.0,True,0.0,2
2018-01-10 01:45:27,2018-01-10 02:01:50,IP Address,66.87.150.183,100,982,True,2018-01-10 02:01:54,R_qLotODnA99MwbS1,39.700302124023,-104.84149932861,anonymous,EN,"Yes, I consent to this survey.",Male,,25 - 34,Some college but no degree,No,White,,"$50,000 to $74,999",Single (never married),Agnostic,,,81650,Qual2598-1018Diagnostic,,,F,1434719367.0,hqTJYTQVT8qP2wiHbCIkRw**,66337.0,21563832019673,1434719367.0,982,83956421,,1.0,,,,True,0.0,True,1.0,True,1.0,True,1.0,True,0.0,0.0,0.0,True,0.0,0
2018-01-10 02:25:11,2018-01-10 02:46:04,IP Address,67.244.35.39,100,1252,True,2018-01-10 02:46:06,R_1I5WbjPb2Nj1wwJ,43.658905029296996,-70.261497497559,anonymous,EN,"Yes, I consent to this survey.",Female,,18 - 24,Some college but no degree,No,White,,"$20,000 to $34,999",Single (never married),Spiritual but not religious,,,04101,Qual2598-1018Diagnostic,,,F,1436527412.0,hqTJYTQVT8pz9kL_bqIjeA**,66337.0,21591006936023,1436527412.0,1252,72536805,,1.0,,,,True,1.0,False,4.0,True,1.0,True,0.0,False,0.0,3.0,3.0,True,0.0,2
2018-01-10 02:46:40,2018-01-10 03:04:11,IP Address,73.118.147.70,100,1050,True,2018-01-10 03:04:13,R_2wBQgczYOa9BV9d,46.977798461914,-122.87159729004,anonymous,EN,"Yes, I consent to this survey.",Female,,25 - 34,High school graduate (high school diploma or equivalent including GED),No,White,,"Less than $20,000",Single (never married),No response,,,98501,Qual2598-1018Diagnostic,,,F,1392449850.0,hqTJYTQVT8q9csKLj3vWgQ**,66337.0,20928521179163,1392449850.0,1050,59667225,,1.0,,,,True,1.0,True,1.0,True,1.0,True,1.0,False,3.0,3.0,0.0,True,1.0,1
2018-01-10 03:15:58,2018-01-10 03:28:37,IP Address,172.58.35.252,100,759,True,2018-01-10 03:28:39,R_Z2jXbhfSvM3fK4V,37.804397583008,-122.27079772949,anonymous,EN,"Yes, I consent to this survey.",Male,,25 - 34,Some college but no degree,No,Asian,,"$20,000 to $34,999",Single (never married),Spiritual but not religious,,,93705,Qual2598-1018Diagnostic,,,F,1416266619.0,hqTJYTQVT8rC_uW7HQcbhA**,66337.0,21286487217233,1416266619.0,759,33302599,,1.0,,,,True,1.0,True,1.0,True,0.0,True,0.0,False,2.0,2.0,0.0,True,0.0,1
2018-01-10 03:33:04,2018-01-10 03:52:52,IP Address,71.72.50.173,100,1188,True,2018-01-10 03:52:54,R_1KqBLCxE0M5PiJr,41.956405639648,-80.00689697265601,anonymous,EN,"Yes, I consent to this survey.",Female,,50-64,High school graduate (high school diploma or equivalent including GED),No,White,,"$35,000 to $49,999",Widowed,Spiritual but not religious,,,16441,Qual2598-1018Diagnostic,,,F,1436726883.0,hqTJYTQVT8r5bdOkEb5KXg**,66337.0,21594004985153,1436726883.0,1188,48878670,,1.0,,,,True,1.0,True,1.0,True,1.0,True,1.0,True,0.0,0.0,0.0,True,0.0,0
2018-01-10 04:24:22,2018-01-10 05:03:42,IP Address,108.234.5.134,100,2359,True,2018-01-10 05:03:44,R_25TqeG98BMJXJF6,45.34489440918,-84.915000915527,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,Bachelor's degree in college (4-year),No,Asian,,"Less than $20,000",Divorced,Christian (Catholic),,,49660,Qual2598-1018Diagnostic,,,F,1417743288.0,hqTJYTQVT8rInPZsFzGqVQ**,66337.0,21308681552303,1417743288.0,2359,55647794,,1.0,,,,False,3.0,True,0.0,True,1.0,True,1.0,True,0.0,1.0,1.0,True,1.0,1
2018-01-10 04:45:25,2018-01-10 05:04:46,IP Address,107.194.150.228,100,1160,True,2018-01-10 05:04:48,R_d0GvHSDb9PW9PbP,39.825103759766,-82.795799255371,anonymous,EN,"Yes, I consent to this survey.",Other,trans male but pre-T or surgery so i present female,18 - 24,High school graduate (high school diploma or equivalent including GED),No,White,,"$20,000 to $34,999",Single (never married),Spiritual but not religious,,,43110,Qual2598-1018Diagnostic,,,F,1419663130.0,hqTJYTQVT8o8wHdfgAx-VA**,66337.0,21337536777563,1419663130.0,1160,325414,,1.0,,,,True,1.0,False,2.0,True,1.0,True,0.0,True,0.0,0.0,0.0,True,0.0,1
2018-01-10 04:51:10,2018-01-10 05:11:36,IP Address,68.187.81.143,100,1225,True,2018-01-10 05:11:39,R_2xM0ti2JifRhl0w,42.465606689453004,-89.17150115966801,anonymous,EN,"Yes, I consent to this survey.",Female,,25 - 34,Some college but no degree,No,"White,Native Hawaiian or Pacific Islander",,"$20,000 to $34,999",Single (never married),Spiritual but not religious,,,61073,Qual2598-1018Diagnostic,,,F,1435137516.0,hqTJYTQVT8oTb8-LR_I7TA**,66337.0,21570116799143,1435137516.0,1225,88547020,,1.0,,,,False,3.0,False,4.0,True,0.0,True,0.0,True,0.0,0.0,0.0,True,0.0,2
2018-01-10 04:51:45,2018-01-10 05:14:42,IP Address,151.213.163.143,100,1376,True,2018-01-10 05:14:44,R_2zo9mlkNtB60gFG,29.832305908203,-82.585403442383,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,Less than high school degree,No,White,,"Less than $20,000","Married, or in a domestic partnership",Christian (Catholic),,,32663,Qual2598-1018Diagnostic,,,F,1435581691.0,hqTJYTQVT8rXOPEHsCc-LQ**,66337.0,21576792749393,1435581691.0,1376,12908820,,1.0,,,,False,6.0,True,0.0,True,0.0,True,0.0,True,0.0,0.0,0.0,True,0.0,1
2018-01-10 05:02:16,2018-01-10 05:18:44,IP Address,172.58.105.65,100,987,True,2018-01-10 05:18:47,R_2wvKxC3DJOeePxK,32.775695800781,-96.882598876953,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,Bachelor's degree in college (4-year),No,White,,"$50,000 to $74,999","Married, or in a domestic partnership",Atheist,,,76208,Qual2598-1018Diagnostic,,,F,1306154481.0,hqTJYTQVT8pnSuRrMvoDBA**,66337.0,19631501783093,1306154481.0,987,9268492,,1.0,,,,True,0.0,False,4.0,True,0.0,True,0.0,True,0.0,0.0,0.0,True,1.0,1
2018-01-10 04:53:11,2018-01-10 05:28:05,IP Address,174.219.147.66,100,2093,True,2018-01-10 05:28:08,R_2tlG5sBi1ThRGjN,44.979995727539,-93.26380157470699,anonymous,EN,"Yes, I consent to this survey.",Female,,18 - 24,High school graduate (high school diploma or equivalent including GED),No,White,,"Less than $20,000",Separated,Spiritual but not religious,,,54002,Qual2598-1018Diagnostic,,,F,1329514166.0,hqTJYTQVT8osAszDCC_d5w**,66337.0,19982597848643,1329514166.0,2093,50835060,,1.0,,,,True,0.0,True,1.0,True,0.0,True,0.0,True,1.0,0.0,1.0,True,0.0,0
2018-01-10 05:05:12,2018-01-10 05:30:48,IP Address,174.232.133.56,100,1535,True,2018-01-10 05:30:50,R_1gws7JecpNVsBdk,41.238800048828004,-81.831497192383,anonymous,EN,"Yes, I consent to this survey.",Male,,25 - 34,Master's degree,No,White,,"$75,000 to $100,000","Married, or in a domestic partnership",Agnostic,,,43235,Qual2598-1018Diagnostic,,,F,1418908145.0,hqTJYTQVT8pYEEt_9if38A**,66337.0,21326189353013,1418908145.0,1535,80679756,,1.0,,,,True,0.0,True,1.0,True,0.0,True,1.0,True,1.0,1.0,0.0,False,,1
2018-01-10 02:25:22,2018-01-10 05:59:56,IP Address,107.77.232.236,100,12874,True,2018-01-10 05:59:58,R_31i0V7mjILSBhdX,33.748992919921996,-84.38800048828101,anonymous,EN,"Yes, I consent to this survey.",Female,,18 - 24,Some college but no degree,No,White,,"$50,000 to $74,999",Single (never married),"Agnostic,Jewish",,,53083,Qual2598-1018Diagnostic,,,F,1431411733.0,hqTJYTQVT8rpWJ3dyvhiVw**,66337.0,21514118280653,1431411733.0,12874,76398444,,1.0,,,,False,2.0,True,0.0,False,2.0,True,0.0,True,1.0,0.0,1.0,True,0.0,2
2018-01-10 05:50:49,2018-01-10 06:13:18,IP Address,107.77.234.156,100,1349,True,2018-01-10 06:13:20,R_2WwDkJUg2O62gQS,37.751007080078004,-97.82199859619101,anonymous,EN,"Yes, I consent to this survey.",Male,,25 - 34,Bachelor's degree in college (4-year),No,White,,"$20,000 to $34,999","Married, or in a domestic partnership","Other,Atheist,Buddhist",,Taoist,30533,Qual2598-1018Diagnostic,,,F,1436524169.0,hqTJYTQVT8pcfLIOjt1g0Q**,66337.0,21590958193733,1436524169.0,1349,75449884,,1.0,,,,True,1.0,True,1.0,True,0.0,True,0.0,True,1.0,1.0,0.0,True,1.0,0
2018-01-10 05:52:39,2018-01-10 06:17:33,IP Address,104.61.181.163,100,1493,True,2018-01-10 06:17:34,R_2EFXrB3eyCoO5qX,37.790496826171996,-85.48480224609399,anonymous,EN,"Yes, I consent to this survey.",Female,,25 - 34,Associate degree in college (2-year),No,White,,"Less than $20,000",Separated,Christian (Protestant),,,40440,Qual2598-1018Diagnostic,,,F,1433348555.0,hqTJYTQVT8q4VvauxJQbHw**,66337.0,21543228715313,1433348555.0,1493,38141981,,1.0,,,,True,0.0,True,0.0,True,0.0,True,0.0,False,0.0,2.0,2.0,True,1.0,1
2018-01-10 05:52:33,2018-01-10 06:24:10,IP Address,174.105.98.238,100,1896,True,2018-01-10 06:24:12,R_1mk3cFbzt9xX5KX,40.713592529296996,-82.801200866699,anonymous,EN,"Yes, I consent to this survey.",Female,,50-64,Associate degree in college (2-year),No,White,,"Less than $20,000","Married, or in a domestic partnership",Christian (Other denominations),,,44833,Qual2598-1018Diagnostic,,,F,1302885007.0,hqTJYTQVT8pe5Ih_PRl90Q**,66337.0,19582361588873,1302885007.0,1896,64944398,,1.0,,,,True,1.0,True,0.0,True,0.0,True,0.0,True,1.0,1.0,0.0,True,0.0,0
2018-01-10 06:09:22,2018-01-10 06:26:43,IP Address,184.15.122.211,100,1041,True,2018-01-10 06:26:45,R_2cwlkNWDIpDoFmP,38.177093505859,-81.55229949951199,anonymous,EN,"Yes, I consent to this survey.",Female,,18 - 24,High school graduate (high school diploma or equivalent including GED),No,White,,"Less than $20,000","Married, or in a domestic partnership",Christian (Other denominations),Baptist,,24918,Qual2598-1018Diagnostic,,,F,1411963966.0,hqTJYTQVT8r_0vxihzTLTw**,66337.0,21221818342643,1411963966.0,1041,3502952,,1.0,,,,False,2.0,True,1.0,True,0.0,True,0.0,True,1.0,1.0,0.0,True,1.0,1
2018-01-10 06:04:25,2018-01-10 06:28:40,IP Address,24.1.51.249,100,1455,True,2018-01-10 06:28:42,R_3EcfKcsQB2xbd7W,41.663497924805,-88.315498352051,anonymous,EN,"Yes, I consent to this survey.",Female,,50-64,Some college but no degree,No,White,,"$50,000 to $74,999","Married, or in a domestic partnership",Christian (Protestant),,,60506,Qual2598-1018Diagnostic,,,F,1434997620.0,hqTJYTQVT8rBqFIXySiWUg**,66337.0,21568014162263,1434997620.0,1455,53689890,,1.0,,,,True,1.0,True,1.0,True,1.0,True,1.0,False,0.0,3.0,3.0,True,0.0,1
2018-01-09 21:06:26,2018-01-10 06:31:36,IP Address,67.158.165.126,100,33910,True,2018-01-10 06:31:38,R_2ccEGDY8u3GLlLk,42.347793579102,-73.554901123047,anonymous,EN,"Yes, I consent to this survey.",Female,,25 - 34,High school graduate (high school diploma or equivalent including GED),No,White,,"$20,000 to $34,999",Single (never married),Prefer not to answer,,,12567,Qual2598-1018Diagnostic,,,F,1436800068.0,hqTJYTQVT8oxgjdq6VlY1Q**,66337.0,21595104955703,1436800068.0,33910,70946,,1.0,,,,True,1.0,False,4.0,True,0.0,True,1.0,False,0.0,4.0,4.0,True,1.0,2
2018-01-10 06:26:49,2018-01-10 06:43:14,IP Address,107.77.193.168,100,985,True,2018-01-10 06:43:17,R_2s7MlnVyi8VqmRv,41.499496459961,-81.69539642334,anonymous,EN,"Yes, I consent to this survey.",Female,,18 - 24,Some college but no degree,No,White,,"Over $100,000",Single (never married),Christian (Other denominations),Non denomination ,,49418,Qual2598-1018Diagnostic,,,F,1436205937.0,hqTJYTQVT8oY2dTGuNwNqA**,66337.0,21586175166773,1436205937.0,985,87868847,,1.0,,,,True,1.0,True,1.0,False,2.0,True,0.0,True,1.0,1.0,0.0,True,0.0,1
2018-01-10 06:23:02,2018-01-10 06:45:30,IP Address,174.226.38.165,100,1347,True,2018-01-10 06:45:32,R_3Gk132HCzHbViYr,37.273696899414,-77.219703674316,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,High school graduate (high school diploma or equivalent including GED),No,White,,"$20,000 to $34,999",Divorced,Spiritual but not religious,,,23462,Qual2598-1018Diagnostic,,,F,1373001015.0,hqTJYTQVT8rWUKe5GLRAtg**,66337.0,20636205189113,1373001015.0,1347,7788508,,1.0,,,,True,0.0,False,3.0,True,0.0,True,0.0,False,1.0,1.0,2.0,True,1.0,2
2018-01-10 06:20:48,2018-01-10 07:00:44,IP Address,174.72.217.56,100,2395,True,2018-01-10 07:00:46,R_2wERIDN39VUk6IA,36.144500732421996,-115.22570037841999,anonymous,EN,"Yes, I consent to this survey.",Male,,25 - 34,Some college but no degree,Yes,White,,"Less than $20,000",Single (never married),Other,,Mormon,89032,Qual2598-1018Diagnostic,,,F,1432465969.0,hqTJYTQVT8rqaO2Md4jsJQ**,66337.0,21529963447733,1432465969.0,2395,99438662,,1.0,,,,True,0.0,True,1.0,False,4.0,True,0.0,True,0.0,0.0,0.0,True,1.0,1
2018-01-10 06:37:33,2018-01-10 07:03:46,IP Address,172.58.107.236,100,1572,True,2018-01-10 07:03:47,R_2uDjeTvX4TnJlAQ,32.658493041992,-97.089797973633,anonymous,EN,"Yes, I consent to this survey.",Female,,25 - 34,Master's degree,No,White,,"$75,000 to $100,000",Single (never married),Spiritual but not religious,,,75081,Qual2598-1018Diagnostic,,,F,1435429172.0,hqTJYTQVT8oHEV2YW59ZiQ**,66337.0,21574500388823,1435429172.0,1572,80837039,,1.0,,,,True,1.0,True,1.0,True,0.0,True,0.0,True,1.0,1.0,0.0,True,1.0,0
2018-01-10 06:19:50,2018-01-10 07:17:17,IP Address,174.226.153.107,100,3446,True,2018-01-10 07:17:19,R_QnC6p3mmAi7LNkd,37.319702148438,-79.890502929688,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,Associate degree in college (2-year),No,White,,"$35,000 to $49,999",Divorced,Christian (Other denominations),,,24014,Qual2598-1018Diagnostic,,,F,1431503717.0,hqTJYTQVT8rDlnS5nqFQxw**,66337.0,21515500800173,1431503717.0,3446,82212890,,1.0,,,,False,2.0,True,1.0,True,0.0,True,1.0,True,0.0,0.0,0.0,True,1.0,1
2018-01-10 07:01:39,2018-01-10 07:29:11,IP Address,108.217.120.134,100,1651,True,2018-01-10 07:29:13,R_3wo0YlVW7HyGW1b,30.083099365234,-81.862998962402,anonymous,EN,"Yes, I consent to this survey.",Female,,65 or older,High school graduate (high school diploma or equivalent including GED),No,White,,"$50,000 to $74,999","Married, or in a domestic partnership",No response,,,32068,Qual2598-1018Diagnostic,,,F,1392020246.0,hqTJYTQVT8pFu17sDQ3WiQ**,66337.0,20922064231043,1392020246.0,1651,75625490,,1.0,,,,True,0.0,True,0.0,True,1.0,True,1.0,True,0.0,0.0,0.0,False,2.0,1
2018-01-10 06:25:40,2018-01-10 07:29:50,IP Address,174.206.15.36,100,3849,True,2018-01-10 07:29:52,R_2BrrTQ4CZ0WbZyM,32.947799682617,-96.891502380371,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,Some college but no degree,No,White,,"$75,000 to $100,000","Married, or in a domestic partnership",Other,,Non denominational ,75076,Qual2598-1018Diagnostic,,,F,1434326251.0,hqTJYTQVT8qGJUevKRYImA**,66337.0,21557923486193,1434326251.0,3849,68339131,,1.0,,,,True,1.0,True,1.0,True,0.0,True,0.0,True,0.0,0.0,0.0,True,0.0,0
2018-01-10 07:11:13,2018-01-10 07:40:56,IP Address,108.234.62.147,100,1782,True,2018-01-10 07:40:58,R_1gqqHYQGGKXWwdm,36.345703125,-94.25140380859399,anonymous,EN,"Yes, I consent to this survey.",Female,,25 - 34,Associate degree in college (2-year),No,White,,"$20,000 to $34,999",Single (never married),Other,,Pagan,72712,Qual2598-1018Diagnostic,,,F,1436373756.0,hqTJYTQVT8qcCC4iYOoTOA**,66337.0,21588697486343,1436373756.0,1782,42771784,,1.0,,,,False,2.0,False,2.0,True,0.0,True,0.0,True,0.0,1.0,1.0,True,0.0,2
2018-01-10 07:24:23,2018-01-10 07:44:00,IP Address,99.13.45.222,100,1177,True,2018-01-10 07:44:02,R_3r1dHEVgnjcayyY,41.689193725586,-81.32659912109399,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,Bachelor's degree in college (4-year),No,White,,"$50,000 to $74,999","Married, or in a domestic partnership",Unitarian Universalist,,,44124,Qual2598-1018Diagnostic,,,F,1411093345.0,hqTJYTQVT8r02YmhQ8LPbQ**,66337.0,21208732909013,1411093345.0,1177,52607511,,1.0,,,,True,0.0,True,1.0,True,1.0,False,2.0,True,0.0,0.0,0.0,False,3.0,2
2018-01-10 07:16:53,2018-01-10 07:46:03,IP Address,107.77.204.202,100,1748,True,2018-01-10 07:46:05,R_2aRBWWxcTmzmVVG,38.892700195312,-76.943000793457,anonymous,EN,"Yes, I consent to this survey.",Female,,25 - 34,Some college but no degree,No,White,,"$35,000 to $49,999",Single (never married),Spiritual but not religious,,,41102,Qual2598-1018Diagnostic,,,F,1433309708.0,hqTJYTQVT8oL8NWr_BGfCg**,66337.0,21542644844903,1433309708.0,1748,48575035,,1.0,,,,True,1.0,True,0.0,True,1.0,False,4.0,True,1.0,1.0,0.0,True,0.0,1
2018-01-10 07:07:53,2018-01-10 07:46:26,IP Address,107.77.202.213,100,2313,True,2018-01-10 07:46:28,R_3CJH5YxYoQAsqHS,39.33430480957,-76.43939971923801,anonymous,EN,"Yes, I consent to this survey.",Female,,25 - 34,Some college but no degree,No,White,,"$50,000 to $74,999","Married, or in a domestic partnership",No response,,,26753,Qual2598-1018Diagnostic,,,F,1365947579.0,hqTJYTQVT8oTZ8F9E6ZsEQ**,66337.0,20530192046033,1365947579.0,2313,68423178,,1.0,,,,False,2.0,True,1.0,True,1.0,True,0.0,False,2.0,2.0,0.0,True,1.0,2
2018-01-10 07:11:02,2018-01-10 07:48:40,IP Address,172.58.41.241,100,2257,True,2018-01-10 07:48:42,R_2qxuIoG6h0JgyVI,47.252899169921996,-122.44430541991998,anonymous,EN,"Yes, I consent to this survey.",Female,,50-64,Associate degree in college (2-year),No,White,,"Less than $20,000",Single (never married),No response,,,98387,Qual2598-1018Diagnostic,,,F,1367503660.0,hqTJYTQVT8rXQa37xrM9ig**,66337.0,20553579943463,1367503660.0,2257,88169325,,1.0,,,,True,1.0,False,4.0,False,4.0,True,1.0,True,1.0,1.0,0.0,True,1.0,2
2018-01-10 07:10:52,2018-01-10 07:53:23,IP Address,97.32.17.198,100,2550,True,2018-01-10 07:53:25,R_4PhGYa5LEN0I55n,37.751007080078004,-97.82199859619101,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,Associate degree in college (2-year),No,White,,"Less than $20,000",Single (never married),Atheist,,,04257,Qual2598-1018Diagnostic,,,F,1436201398.0,hqTJYTQVT8pXFwu1Xirgzw**,66337.0,21586106945603,1436201398.0,2550,85380764,,1.0,,,,True,0.0,False,2.0,True,0.0,True,1.0,False,0.0,3.0,3.0,True,1.0,2
2018-01-10 07:37:47,2018-01-10 08:01:39,IP Address,73.216.131.133,100,1431,True,2018-01-10 08:01:41,R_2SjGfcA0fQ5zR5k,38.00700378418,-79.048301696777,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,Some college but no degree,No,White,,"$35,000 to $49,999","Married, or in a domestic partnership",Spiritual but not religious,,,24401,Qual2598-1018Diagnostic,,,F,1161832939.0,hqTJYTQVT8on2jbpWEKNvQ**,66337.0,17462349006833,1161832939.0,1431,70582582,,1.0,,,,True,1.0,True,0.0,True,0.0,True,1.0,False,2.0,2.0,0.0,True,1.0,1
2018-01-10 07:59:39,2018-01-10 08:20:37,IP Address,173.94.228.206,100,1257,True,2018-01-10 08:20:38,R_3JLyJGxXh7NWTCY,36.505401611328004,-79.739402770996,anonymous,EN,"Yes, I consent to this survey.",Female,,25 - 34,Associate degree in college (2-year),No,White,,"$50,000 to $74,999","Married, or in a domestic partnership","No response,Christian (Other denominations)",,,27357,Qual2598-1018Diagnostic,,,F,1412084272.0,hqTJYTQVT8pvyQh2IjOKOA**,66337.0,21223626541823,1412084272.0,1257,80128996,,1.0,,,,True,0.0,True,0.0,True,0.0,False,3.0,True,0.0,0.0,0.0,True,0.0,1
2018-01-10 07:50:42,2018-01-10 08:23:12,IP Address,70.195.6.61,100,1949,True,2018-01-10 08:23:14,R_6x9PBLnT3TfXkQ1,39.114196777344,-94.62750244140601,anonymous,EN,"Yes, I consent to this survey.",Female,,25 - 34,Some college but no degree,No,White,,"$35,000 to $49,999",Single (never married),Christian (Other denominations),Nondenominational ,,67214,Qual2598-1018Diagnostic,,,F,1390546876.0,hqTJYTQVT8oroS1_qA2l5g**,66337.0,20899919479943,1390546876.0,1949,35978198,,1.0,,,,False,2.0,True,0.0,True,1.0,True,0.0,True,0.0,0.0,0.0,False,3.0,2
2018-01-10 07:58:04,2018-01-10 08:24:56,IP Address,50.24.38.185,100,1612,True,2018-01-10 08:24:59,R_1Eb0eG5PDFJWBYf,30.567001342773,-96.28369903564501,anonymous,EN,"Yes, I consent to this survey.",Female,,25 - 34,Bachelor's degree in college (4-year),No,"White,American Indian or Alaska Native",,"Less than $20,000",Divorced,Christian (Other denominations),,,77845,Qual2598-1018Diagnostic,,,F,1436801679.0,hqTJYTQVT8qRmv1YGF7VAQ**,66337.0,21595129169033,1436801679.0,1612,2417193,,1.0,,,,True,1.0,True,0.0,True,1.0,True,0.0,True,0.0,1.0,1.0,True,1.0,0
2018-01-10 07:34:18,2018-01-10 08:38:30,IP Address,216.236.173.150,100,3851,True,2018-01-10 08:38:32,R_NVkSMDTJlx6jaEx,33.11799621582,-80.038398742676,anonymous,EN,"Yes, I consent to this survey.",Male,,25 - 34,Some college but no degree,No,"White,American Indian or Alaska Native,Native Hawaiian or Pacific Islander",,"$20,000 to $34,999","Married, or in a domestic partnership",Agnostic,,,29461,Qual2598-1018Diagnostic,,,F,1432122749.0,hqTJYTQVT8p7-7gANrDNVw**,66337.0,21524804851133,1432122749.0,3851,18574946,,1.0,,,,True,1.0,True,1.0,True,1.0,True,1.0,False,1.0,3.0,2.0,True,0.0,1
